% age AD	NGRIP	GRIP	Camp Century	Dye-3	Milcent	Dome C	Dome Fuji	South Pole	Siple Dome 
787.9	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.8	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.7	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.6	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.5	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.4	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.3	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.2	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787.1	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
787	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.9	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.8	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.7	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.6	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.5	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.4	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.3	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.2	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786.1	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
786	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.9	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.8	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.7	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.6	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.5	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.4	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.3	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.2	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785.1	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
785	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
784.9	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
784.8	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	1.1
784.7	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.6	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.5	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.4	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.3	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.2	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784.1	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
784	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.9	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.8	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.7	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.6	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.5	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.4	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.3	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.2	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783.1	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
783	NaN	NaN	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.9	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.8	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.7	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.6	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.5	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.4	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.3	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.2	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782.1	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
782	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.9	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.8	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.7	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.6	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.5	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.4	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.3	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.2	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781.1	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
781	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.9	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.8	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.7	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.6	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.5	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.4	NaN	0.93357	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.3	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.2	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780.1	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
780	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.9	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.8	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.7	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.6	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.5	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.4	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.3	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.2	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779.1	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
779	NaN	1.2394	NaN	NaN	NaN	0.95336	NaN	NaN	0.84452
778.9	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.8	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.7	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.6	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.5	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.4	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.3	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.2	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778.1	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
778	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.9	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.8	NaN	1.2394	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.7	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.6	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.5	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.4	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.3	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.2	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777.1	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
777	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.9	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.8	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.7	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.6	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.5	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.4	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.3	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.2	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776.1	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
776	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.9	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.8	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.7	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.6	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.5	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.4	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.3	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.2	NaN	1.0132	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775.1	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
775	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.5	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.4	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.3	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.2	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774.1	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
774	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.5	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.4	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.3	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.2	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773.1	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
773	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.5	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.4	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.3	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.2	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772.1	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
772	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.9	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.8	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.7	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.6	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.5	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.4	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.3	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.2	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771.1	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
771	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.9	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.8	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.7	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.6	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.5	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.4	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.3	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.2	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770.1	NaN	1.1158	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
770	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.5	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.4	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.3	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.2	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769.1	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
769	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.5	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.4	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.3	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.2	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768.1	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
768	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
767.9	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
767.8	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
767.7	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
767.6	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.84452
767.5	NaN	NaN	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
767.4	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
767.3	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
767.2	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
767.1	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
767	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.9	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.8	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.7	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.6	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.5	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.4	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.3	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.2	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766.1	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
766	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.9	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.8	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.7	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.6	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.5	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.4	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.3	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.2	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765.1	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
765	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.9	NaN	0.77437	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.8	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.7	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.6	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.5	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.4	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.3	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.2	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764.1	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
764	NaN	0.88469	NaN	NaN	NaN	0.96621	NaN	NaN	0.75357
763.9	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.8	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.7	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.6	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.5	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.4	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.3	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.2	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763.1	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
763	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.9	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.8	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.7	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.6	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.5	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.4	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.3	NaN	0.88469	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.2	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762.1	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
762	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.9	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.8	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.7	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.6	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.5	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.4	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.3	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.2	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761.1	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
761	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.9	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.8	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.7	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.6	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.5	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.4	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.3	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.2	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760.1	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
760	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.9	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.8	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.7	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.6	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.5	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.4	NaN	NaN	0.93801	NaN	NaN	0.96621	NaN	NaN	0.75357
759.3	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
759.2	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
759.1	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
759	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.9	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.8	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.7	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.6	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.5	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.4	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.3	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.2	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758.1	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
758	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.9	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.8	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.7	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.6	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.5	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.4	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.3	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.2	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757.1	NaN	NaN	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
757	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.9	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.8	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.7	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.6	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.5	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.4	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.3	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.2	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756.1	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
756	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.9	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.8	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.7	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.6	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.5	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.4	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
755.3	NaN	0.99502	0.93801	NaN	NaN	0.99406	NaN	NaN	0.75357
